"P","G","Ca","L","offshore_conflict_payoff","surf_conflict_payoff","surf_accept_payoff","fight_minus_accept","offshore_implements","surf_prefers_fight"
0.7,5,2,2,49.5,10.1,8,2.1,TRUE,TRUE
0.7,5,2,3,49.5,9.4,7,2.4,TRUE,TRUE
0.7,5,2,4,49.5,8.7,6,2.7,TRUE,TRUE
0.7,5,2,5,49.5,8,5,3,TRUE,TRUE
0.7,5,2,6,49.5,7.3,4,3.3,TRUE,TRUE
0.7,5,3,1,49.5,9.8,9,0.800000000000001,TRUE,TRUE
0.7,5,3,2,49.5,9.1,8,1.1,TRUE,TRUE
0.7,5,3,3,49.5,8.4,7,1.4,TRUE,TRUE
0.7,5,3,4,49.5,7.7,6,1.7,TRUE,TRUE
0.7,5,3,5,49.5,7,5,2,TRUE,TRUE
0.7,5,3,6,49.5,6.3,4,2.3,TRUE,TRUE
0.7,5,4,1,49.5,8.8,9,-0.199999999999999,TRUE,FALSE
0.7,5,4,2,49.5,8.1,8,0.0999999999999996,TRUE,TRUE
0.7,5,4,3,49.5,7.4,7,0.4,TRUE,TRUE
0.7,5,4,4,49.5,6.7,6,0.7,TRUE,TRUE
0.7,5,4,5,49.5,6,5,1,TRUE,TRUE
0.7,5,4,6,49.5,5.3,4,1.3,TRUE,TRUE
0.7,5,5,1,49.5,7.8,9,-1.2,TRUE,FALSE
0.7,5,5,2,49.5,7.1,8,-0.9,TRUE,FALSE
0.7,5,5,3,49.5,6.4,7,-0.6,TRUE,FALSE
0.7,5,5,4,49.5,5.7,6,-0.300000000000001,TRUE,FALSE
0.7,5,5,5,49.5,5,5,0,TRUE,TRUE
0.7,5,5,6,49.5,4.3,4,0.3,TRUE,TRUE
0.7,5,6,1,49.5,6.8,9,-2.2,TRUE,FALSE
0.7,5,6,2,49.5,6.1,8,-1.9,TRUE,FALSE
0.7,5,6,3,49.5,5.4,7,-1.6,TRUE,FALSE
0.7,5,6,4,49.5,4.7,6,-1.3,TRUE,FALSE
0.7,5,6,5,49.5,4,5,-1,TRUE,FALSE
0.7,5,6,6,49.5,3.3,4,-0.7,TRUE,FALSE
0.7,6,0,1,48.8,13.5,9,4.5,TRUE,TRUE
0.7,6,0,2,48.8,12.8,8,4.8,TRUE,TRUE
0.7,6,0,3,48.8,12.1,7,5.1,TRUE,TRUE
0.7,6,0,4,48.8,11.4,6,5.4,TRUE,TRUE
0.7,6,0,5,48.8,10.7,5,5.7,TRUE,TRUE
0.7,6,0,6,48.8,10,4,6,TRUE,TRUE
0.7,6,1,1,48.8,12.5,9,3.5,TRUE,TRUE
0.7,6,1,2,48.8,11.8,8,3.8,TRUE,TRUE
0.7,6,1,3,48.8,11.1,7,4.1,TRUE,TRUE
0.7,6,1,4,48.8,10.4,6,4.4,TRUE,TRUE
0.7,6,1,5,48.8,9.7,5,4.7,TRUE,TRUE
0.7,6,1,6,48.8,9,4,5,TRUE,TRUE
0.7,6,2,1,48.8,11.5,9,2.5,TRUE,TRUE
0.7,6,2,2,48.8,10.8,8,2.8,TRUE,TRUE
0.7,6,2,3,48.8,10.1,7,3.1,TRUE,TRUE
0.7,6,2,4,48.8,9.4,6,3.4,TRUE,TRUE
0.7,6,2,5,48.8,8.7,5,3.7,TRUE,TRUE
0.7,6,2,6,48.8,8,4,4,TRUE,TRUE
0.7,6,3,1,48.8,10.5,9,1.5,TRUE,TRUE
0.7,6,3,2,48.8,9.8,8,1.8,TRUE,TRUE
0.7,6,3,3,48.8,9.1,7,2.1,TRUE,TRUE
0.7,6,3,4,48.8,8.4,6,2.4,TRUE,TRUE
0.7,6,3,5,48.8,7.7,5,2.7,TRUE,TRUE
0.7,6,3,6,48.8,7,4,3,TRUE,TRUE
0.7,6,4,1,48.8,9.5,9,0.5,TRUE,TRUE
0.7,6,4,2,48.8,8.8,8,0.800000000000001,TRUE,TRUE
0.7,6,4,3,48.8,8.1,7,1.1,TRUE,TRUE
0.7,6,4,4,48.8,7.4,6,1.4,TRUE,TRUE
0.7,6,4,5,48.8,6.7,5,1.7,TRUE,TRUE
0.7,6,4,6,48.8,6,4,2,TRUE,TRUE
0.7,6,5,1,48.8,8.5,9,-0.5,TRUE,FALSE
0.7,6,5,2,48.8,7.8,8,-0.199999999999999,TRUE,FALSE
0.7,6,5,3,48.8,7.1,7,0.0999999999999996,TRUE,TRUE
0.7,6,5,4,48.8,6.4,6,0.4,TRUE,TRUE
0.7,6,5,5,48.8,5.7,5,0.699999999999999,TRUE,TRUE
0.7,6,5,6,48.8,5,4,1,TRUE,TRUE
0.7,6,6,1,48.8,7.5,9,-1.5,TRUE,FALSE
0.7,6,6,2,48.8,6.8,8,-1.2,TRUE,FALSE
0.7,6,6,3,48.8,6.1,7,-0.9,TRUE,FALSE
0.7,6,6,4,48.8,5.4,6,-0.6,TRUE,FALSE
0.7,6,6,5,48.8,4.7,5,-0.3,TRUE,FALSE
0.7,6,6,6,48.8,4,4,0,TRUE,TRUE
0.7,7,0,1,48.1,14.2,9,5.2,TRUE,TRUE
0.7,7,0,2,48.1,13.5,8,5.5,TRUE,TRUE
0.7,7,0,3,48.1,12.8,7,5.8,TRUE,TRUE
0.7,7,0,4,48.1,12.1,6,6.1,TRUE,TRUE
0.7,7,0,5,48.1,11.4,5,6.4,TRUE,TRUE
0.7,7,0,6,48.1,10.7,4,6.7,TRUE,TRUE
0.7,7,1,1,48.1,13.2,9,4.2,TRUE,TRUE
0.7,7,1,2,48.1,12.5,8,4.5,TRUE,TRUE
0.7,7,1,3,48.1,11.8,7,4.8,TRUE,TRUE
0.7,7,1,4,48.1,11.1,6,5.1,TRUE,TRUE
0.7,7,1,5,48.1,10.4,5,5.4,TRUE,TRUE
0.7,7,1,6,48.1,9.7,4,5.7,TRUE,TRUE
0.7,7,2,1,48.1,12.2,9,3.2,TRUE,TRUE
0.7,7,2,2,48.1,11.5,8,3.5,TRUE,TRUE
0.7,7,2,3,48.1,10.8,7,3.8,TRUE,TRUE
0.7,7,2,4,48.1,10.1,6,4.1,TRUE,TRUE
0.7,7,2,5,48.1,9.4,5,4.4,TRUE,TRUE
0.7,7,2,6,48.1,8.7,4,4.7,TRUE,TRUE
0.7,7,3,1,48.1,11.2,9,2.2,TRUE,TRUE
0.7,7,3,2,48.1,10.5,8,2.5,TRUE,TRUE
0.7,7,3,3,48.1,9.8,7,2.8,TRUE,TRUE
0.7,7,3,4,48.1,9.1,6,3.1,TRUE,TRUE
0.7,7,3,5,48.1,8.4,5,3.4,TRUE,TRUE
0.7,7,3,6,48.1,7.7,4,3.7,TRUE,TRUE
0.7,7,4,1,48.1,10.2,9,1.2,TRUE,TRUE
0.7,7,4,2,48.1,9.5,8,1.5,TRUE,TRUE
0.7,7,4,3,48.1,8.8,7,1.8,TRUE,TRUE
0.7,7,4,4,48.1,8.1,6,2.1,TRUE,TRUE
0.7,7,4,5,48.1,7.4,5,2.4,TRUE,TRUE
0.7,7,4,6,48.1,6.7,4,2.7,TRUE,TRUE
0.7,7,5,1,48.1,9.2,9,0.200000000000001,TRUE,TRUE
0.7,7,5,2,48.1,8.5,8,0.5,TRUE,TRUE
0.7,7,5,3,48.1,7.8,7,0.800000000000001,TRUE,TRUE
0.7,7,5,4,48.1,7.1,6,1.1,TRUE,TRUE
0.7,7,5,5,48.1,6.4,5,1.4,TRUE,TRUE
0.7,7,5,6,48.1,5.7,4,1.7,TRUE,TRUE
0.7,7,6,1,48.1,8.2,9,-0.799999999999999,TRUE,FALSE
0.7,7,6,2,48.1,7.5,8,-0.5,TRUE,FALSE
0.7,7,6,3,48.1,6.8,7,-0.199999999999999,TRUE,FALSE
0.7,7,6,4,48.1,6.1,6,0.0999999999999996,TRUE,TRUE
0.7,7,6,5,48.1,5.4,5,0.4,TRUE,TRUE
0.7,7,6,6,48.1,4.7,4,0.7,TRUE,TRUE
0.7,8,0,1,47.4,14.9,9,5.9,TRUE,TRUE
0.7,8,0,2,47.4,14.2,8,6.2,TRUE,TRUE
0.7,8,0,3,47.4,13.5,7,6.5,TRUE,TRUE
0.7,8,0,4,47.4,12.8,6,6.8,TRUE,TRUE
0.7,8,0,5,47.4,12.1,5,7.1,TRUE,TRUE
0.7,8,0,6,47.4,11.4,4,7.4,TRUE,TRUE
0.7,8,1,1,47.4,13.9,9,4.9,TRUE,TRUE
0.7,8,1,2,47.4,13.2,8,5.2,TRUE,TRUE
0.7,8,1,3,47.4,12.5,7,5.5,TRUE,TRUE
0.7,8,1,4,47.4,11.8,6,5.8,TRUE,TRUE
0.7,8,1,5,47.4,11.1,5,6.1,TRUE,TRUE
0.7,8,1,6,47.4,10.4,4,6.4,TRUE,TRUE
0.7,8,2,1,47.4,12.9,9,3.9,TRUE,TRUE
0.7,8,2,2,47.4,12.2,8,4.2,TRUE,TRUE
0.7,8,2,3,47.4,11.5,7,4.5,TRUE,TRUE
0.7,8,2,4,47.4,10.8,6,4.8,TRUE,TRUE
0.7,8,2,5,47.4,10.1,5,5.1,TRUE,TRUE
0.7,8,2,6,47.4,9.4,4,5.4,TRUE,TRUE
0.7,8,3,1,47.4,11.9,9,2.9,TRUE,TRUE
0.7,8,3,2,47.4,11.2,8,3.2,TRUE,TRUE
0.7,8,3,3,47.4,10.5,7,3.5,TRUE,TRUE
0.7,8,3,4,47.4,9.8,6,3.8,TRUE,TRUE
0.7,8,3,5,47.4,9.1,5,4.1,TRUE,TRUE
0.7,8,3,6,47.4,8.4,4,4.4,TRUE,TRUE
0.7,8,4,1,47.4,10.9,9,1.9,TRUE,TRUE
0.7,8,4,2,47.4,10.2,8,2.2,TRUE,TRUE
0.7,8,4,3,47.4,9.5,7,2.5,TRUE,TRUE
0.7,8,4,4,47.4,8.8,6,2.8,TRUE,TRUE
0.7,8,4,5,47.4,8.1,5,3.1,TRUE,TRUE
0.7,8,4,6,47.4,7.4,4,3.4,TRUE,TRUE
0.7,8,5,1,47.4,9.9,9,0.9,TRUE,TRUE
0.7,8,5,2,47.4,9.2,8,1.2,TRUE,TRUE
0.7,8,5,3,47.4,8.5,7,1.5,TRUE,TRUE
0.7,8,5,4,47.4,7.8,6,1.8,TRUE,TRUE
0.7,8,5,5,47.4,7.1,5,2.1,TRUE,TRUE
0.7,8,5,6,47.4,6.4,4,2.4,TRUE,TRUE
0.7,8,6,1,47.4,8.9,9,-0.0999999999999996,TRUE,FALSE
0.7,8,6,2,47.4,8.2,8,0.200000000000001,TRUE,TRUE
0.7,8,6,3,47.4,7.5,7,0.5,TRUE,TRUE
0.7,8,6,4,47.4,6.8,6,0.800000000000001,TRUE,TRUE
0.7,8,6,5,47.4,6.1,5,1.1,TRUE,TRUE
0.7,8,6,6,47.4,5.4,4,1.4,TRUE,TRUE
0.8,0,0,1,61,9.2,9,0.199999999999999,TRUE,TRUE
0.8,0,0,2,61,8.4,8,0.4,TRUE,TRUE
0.8,0,0,3,61,7.6,7,0.6,TRUE,TRUE
0.8,0,0,4,61,6.8,6,0.800000000000001,TRUE,TRUE
0.8,0,0,5,61,6,5,1,TRUE,TRUE
0.8,0,0,6,61,5.2,4,1.2,TRUE,TRUE
0.8,0,1,1,61,8.2,9,-0.800000000000001,TRUE,FALSE
0.8,0,1,2,61,7.4,8,-0.6,TRUE,FALSE
0.8,0,1,3,61,6.6,7,-0.399999999999999,TRUE,FALSE
0.8,0,1,4,61,5.8,6,-0.2,TRUE,FALSE
0.8,0,1,5,61,5,5,0,TRUE,TRUE
0.8,0,1,6,61,4.2,4,0.2,TRUE,TRUE
0.8,0,2,1,61,7.2,9,-1.8,TRUE,FALSE
0.8,0,2,2,61,6.4,8,-1.6,TRUE,FALSE
0.8,0,2,3,61,5.6,7,-1.4,TRUE,FALSE
0.8,0,2,4,61,4.8,6,-1.2,TRUE,FALSE
0.8,0,2,5,61,4,5,-1,TRUE,FALSE
0.8,0,2,6,61,3.2,4,-0.8,TRUE,FALSE
0.8,0,3,1,61,6.2,9,-2.8,TRUE,FALSE
0.8,0,3,2,61,5.4,8,-2.6,TRUE,FALSE
0.8,0,3,3,61,4.6,7,-2.4,TRUE,FALSE
0.8,0,3,4,61,3.8,6,-2.2,TRUE,FALSE
0.8,0,3,5,61,3,5,-2,TRUE,FALSE
0.8,0,3,6,61,2.2,4,-1.8,TRUE,FALSE
0.8,0,4,1,61,5.2,9,-3.8,TRUE,FALSE
0.8,0,4,2,61,4.4,8,-3.6,TRUE,FALSE
0.8,0,4,3,61,3.6,7,-3.4,TRUE,FALSE
0.8,0,4,4,61,2.8,6,-3.2,TRUE,FALSE
0.8,0,4,5,61,2,5,-3,TRUE,FALSE
0.8,0,4,6,61,1.2,4,-2.8,TRUE,FALSE
0.8,0,5,1,61,4.2,9,-4.8,TRUE,FALSE
0.8,0,5,2,61,3.4,8,-4.6,TRUE,FALSE
0.8,0,5,3,61,2.6,7,-4.4,TRUE,FALSE
0.8,0,5,4,61,1.8,6,-4.2,TRUE,FALSE
0.8,0,5,5,61,1,5,-4,TRUE,FALSE
0.8,0,5,6,61,0.2,4,-3.8,TRUE,FALSE
0.8,0,6,1,61,3.2,9,-5.8,TRUE,FALSE
0.8,0,6,2,61,2.4,8,-5.6,TRUE,FALSE
0.8,0,6,3,61,1.6,7,-5.4,TRUE,FALSE
0.8,0,6,4,61,0.8,6,-5.2,TRUE,FALSE
0.8,0,6,5,61,-2.22044604925031e-16,5,-5,TRUE,FALSE
0.8,0,6,6,61,-0.8,4,-4.8,TRUE,FALSE
0.8,1,0,1,60.2,10,9,1,TRUE,TRUE
0.8,1,0,2,60.2,9.2,8,1.2,TRUE,TRUE
0.8,1,0,3,60.2,8.4,7,1.4,TRUE,TRUE
0.8,1,0,4,60.2,7.6,6,1.6,TRUE,TRUE
0.8,1,0,5,60.2,6.8,5,1.8,TRUE,TRUE
0.8,1,0,6,60.2,6,4,2,TRUE,TRUE
0.8,1,1,1,60.2,9,9,0,TRUE,TRUE
0.8,1,1,2,60.2,8.2,8,0.199999999999999,TRUE,TRUE
0.8,1,1,3,60.2,7.4,7,0.4,TRUE,TRUE
0.8,1,1,4,60.2,6.6,6,0.600000000000001,TRUE,TRUE
0.8,1,1,5,60.2,5.8,5,0.8,TRUE,TRUE
0.8,1,1,6,60.2,5,4,1,TRUE,TRUE
0.8,1,2,1,60.2,8,9,-1,TRUE,FALSE
0.8,1,2,2,60.2,7.2,8,-0.8,TRUE,FALSE
0.8,1,2,3,60.2,6.4,7,-0.6,TRUE,FALSE
0.8,1,2,4,60.2,5.6,6,-0.4,TRUE,FALSE
0.8,1,2,5,60.2,4.8,5,-0.2,TRUE,FALSE
0.8,1,2,6,60.2,4,4,0,TRUE,TRUE
0.8,1,3,1,60.2,7,9,-2,TRUE,FALSE
0.8,1,3,2,60.2,6.2,8,-1.8,TRUE,FALSE
0.8,1,3,3,60.2,5.4,7,-1.6,TRUE,FALSE
0.8,1,3,4,60.2,4.6,6,-1.4,TRUE,FALSE
0.8,1,3,5,60.2,3.8,5,-1.2,TRUE,FALSE
0.8,1,3,6,60.2,3,4,-1,TRUE,FALSE
0.8,1,4,1,60.2,6,9,-3,TRUE,FALSE
0.8,1,4,2,60.2,5.2,8,-2.8,TRUE,FALSE
0.8,1,4,3,60.2,4.4,7,-2.6,TRUE,FALSE
0.8,1,4,4,60.2,3.6,6,-2.4,TRUE,FALSE
0.8,1,4,5,60.2,2.8,5,-2.2,TRUE,FALSE
0.8,1,4,6,60.2,2,4,-2,TRUE,FALSE
0.8,1,5,1,60.2,5,9,-4,TRUE,FALSE
0.8,1,5,2,60.2,4.2,8,-3.8,TRUE,FALSE
0.8,1,5,3,60.2,3.4,7,-3.6,TRUE,FALSE
0.8,1,5,4,60.2,2.6,6,-3.4,TRUE,FALSE
0.8,1,5,5,60.2,1.8,5,-3.2,TRUE,FALSE
0.8,1,5,6,60.2,1,4,-3,TRUE,FALSE
0.8,1,6,1,60.2,4,9,-5,TRUE,FALSE
0.8,1,6,2,60.2,3.2,8,-4.8,TRUE,FALSE
0.8,1,6,3,60.2,2.4,7,-4.6,TRUE,FALSE
0.8,1,6,4,60.2,1.6,6,-4.4,TRUE,FALSE
0.8,1,6,5,60.2,0.8,5,-4.2,TRUE,FALSE
0.8,1,6,6,60.2,-2.22044604925031e-16,4,-4,TRUE,FALSE
0.8,2,0,1,59.4,10.8,9,1.8,TRUE,TRUE
0.8,2,0,2,59.4,10,8,2,TRUE,TRUE
0.8,2,0,3,59.4,9.2,7,2.2,TRUE,TRUE
0.8,2,0,4,59.4,8.4,6,2.4,TRUE,TRUE
0.8,2,0,5,59.4,7.6,5,2.6,TRUE,TRUE
0.8,2,0,6,59.4,6.8,4,2.8,TRUE,TRUE
0.8,2,1,1,59.4,9.8,9,0.799999999999999,TRUE,TRUE
0.8,2,1,2,59.4,9,8,1,TRUE,TRUE
0.8,2,1,3,59.4,8.2,7,1.2,TRUE,TRUE
0.8,2,1,4,59.4,7.4,6,1.4,TRUE,TRUE
0.8,2,1,5,59.4,6.6,5,1.6,TRUE,TRUE
0.8,2,1,6,59.4,5.8,4,1.8,TRUE,TRUE
0.8,2,2,1,59.4,8.8,9,-0.199999999999999,TRUE,FALSE
0.8,2,2,2,59.4,8,8,0,TRUE,TRUE
0.8,2,2,3,59.4,7.2,7,0.2,TRUE,TRUE
0.8,2,2,4,59.4,6.4,6,0.4,TRUE,TRUE
0.8,2,2,5,59.4,5.6,5,0.6,TRUE,TRUE
0.8,2,2,6,59.4,4.8,4,0.8,TRUE,TRUE
0.8,2,3,1,59.4,7.8,9,-1.2,TRUE,FALSE
0.8,2,3,2,59.4,7,8,-1,TRUE,FALSE
0.8,2,3,3,59.4,6.2,7,-0.8,TRUE,FALSE
0.8,2,3,4,59.4,5.4,6,-0.600000000000001,TRUE,FALSE
0.8,2,3,5,59.4,4.6,5,-0.4,TRUE,FALSE
0.8,2,3,6,59.4,3.8,4,-0.2,TRUE,FALSE
0.8,2,4,1,59.4,6.8,9,-2.2,TRUE,FALSE
0.8,2,4,2,59.4,6,8,-2,TRUE,FALSE
0.8,2,4,3,59.4,5.2,7,-1.8,TRUE,FALSE
0.8,2,4,4,59.4,4.4,6,-1.6,TRUE,FALSE
0.8,2,4,5,59.4,3.6,5,-1.4,TRUE,FALSE
0.8,2,4,6,59.4,2.8,4,-1.2,TRUE,FALSE
0.8,2,5,1,59.4,5.8,9,-3.2,TRUE,FALSE
0.8,2,5,2,59.4,5,8,-3,TRUE,FALSE
0.8,2,5,3,59.4,4.2,7,-2.8,TRUE,FALSE
0.8,2,5,4,59.4,3.4,6,-2.6,TRUE,FALSE
0.8,2,5,5,59.4,2.6,5,-2.4,TRUE,FALSE
0.8,2,5,6,59.4,1.8,4,-2.2,TRUE,FALSE
0.8,2,6,1,59.4,4.8,9,-4.2,TRUE,FALSE
0.8,2,6,2,59.4,4,8,-4,TRUE,FALSE
0.8,2,6,3,59.4,3.2,7,-3.8,TRUE,FALSE
0.8,2,6,4,59.4,2.4,6,-3.6,TRUE,FALSE
0.8,2,6,5,59.4,1.6,5,-3.4,TRUE,FALSE
0.8,2,6,6,59.4,0.8,4,-3.2,TRUE,FALSE
0.8,3,0,1,58.6,11.6,9,2.6,TRUE,TRUE
0.8,3,0,2,58.6,10.8,8,2.8,TRUE,TRUE
0.8,3,0,3,58.6,10,7,3,TRUE,TRUE
0.8,3,0,4,58.6,9.2,6,3.2,TRUE,TRUE
0.8,3,0,5,58.6,8.4,5,3.4,TRUE,TRUE
0.8,3,0,6,58.6,7.6,4,3.6,TRUE,TRUE
0.8,3,1,1,58.6,10.6,9,1.6,TRUE,TRUE
0.8,3,1,2,58.6,9.8,8,1.8,TRUE,TRUE
0.8,3,1,3,58.6,9,7,2,TRUE,TRUE
0.8,3,1,4,58.6,8.2,6,2.2,TRUE,TRUE
0.8,3,1,5,58.6,7.4,5,2.4,TRUE,TRUE
0.8,3,1,6,58.6,6.6,4,2.6,TRUE,TRUE
0.8,3,2,1,58.6,9.6,9,0.6,TRUE,TRUE
0.8,3,2,2,58.6,8.8,8,0.800000000000001,TRUE,TRUE
0.8,3,2,3,58.6,8,7,1,TRUE,TRUE
0.8,3,2,4,58.6,7.2,6,1.2,TRUE,TRUE
0.8,3,2,5,58.6,6.4,5,1.4,TRUE,TRUE
0.8,3,2,6,58.6,5.6,4,1.6,TRUE,TRUE
0.8,3,3,1,58.6,8.6,9,-0.4,TRUE,FALSE
0.8,3,3,2,58.6,7.8,8,-0.2,TRUE,FALSE
0.8,3,3,3,58.6,7,7,0,TRUE,TRUE
0.8,3,3,4,58.6,6.2,6,0.2,TRUE,TRUE
0.8,3,3,5,58.6,5.4,5,0.399999999999999,TRUE,TRUE
0.8,3,3,6,58.6,4.6,4,0.6,TRUE,TRUE
0.8,3,4,1,58.6,7.6,9,-1.4,TRUE,FALSE
0.8,3,4,2,58.6,6.8,8,-1.2,TRUE,FALSE
0.8,3,4,3,58.6,6,7,-1,TRUE,FALSE
0.8,3,4,4,58.6,5.2,6,-0.800000000000001,TRUE,FALSE
0.8,3,4,5,58.6,4.4,5,-0.6,TRUE,FALSE
0.8,3,4,6,58.6,3.6,4,-0.4,TRUE,FALSE
0.8,3,5,1,58.6,6.6,9,-2.4,TRUE,FALSE
0.8,3,5,2,58.6,5.8,8,-2.2,TRUE,FALSE
0.8,3,5,3,58.6,5,7,-2,TRUE,FALSE
0.8,3,5,4,58.6,4.2,6,-1.8,TRUE,FALSE
0.8,3,5,5,58.6,3.4,5,-1.6,TRUE,FALSE
0.8,3,5,6,58.6,2.6,4,-1.4,TRUE,FALSE
0.8,3,6,1,58.6,5.6,9,-3.4,TRUE,FALSE
0.8,3,6,2,58.6,4.8,8,-3.2,TRUE,FALSE
0.8,3,6,3,58.6,4,7,-3,TRUE,FALSE
0.8,3,6,4,58.6,3.2,6,-2.8,TRUE,FALSE
0.8,3,6,5,58.6,2.4,5,-2.6,TRUE,FALSE
0.8,3,6,6,58.6,1.6,4,-2.4,TRUE,FALSE
0.8,4,0,1,57.8,12.4,9,3.4,TRUE,TRUE
0.8,4,0,2,57.8,11.6,8,3.6,TRUE,TRUE
0.8,4,0,3,57.8,10.8,7,3.8,TRUE,TRUE
0.8,4,0,4,57.8,10,6,4,TRUE,TRUE
0.8,4,0,5,57.8,9.2,5,4.2,TRUE,TRUE
0.8,4,0,6,57.8,8.4,4,4.4,TRUE,TRUE
0.8,4,1,1,57.8,11.4,9,2.4,TRUE,TRUE
0.8,4,1,2,57.8,10.6,8,2.6,TRUE,TRUE
0.8,4,1,3,57.8,9.8,7,2.8,TRUE,TRUE
0.8,4,1,4,57.8,9,6,3,TRUE,TRUE
0.8,4,1,5,57.8,8.2,5,3.2,TRUE,TRUE
0.8,4,1,6,57.8,7.4,4,3.4,TRUE,TRUE
0.8,4,2,1,57.8,10.4,9,1.4,TRUE,TRUE
0.8,4,2,2,57.8,9.6,8,1.6,TRUE,TRUE
0.8,4,2,3,57.8,8.8,7,1.8,TRUE,TRUE
0.8,4,2,4,57.8,8,6,2,TRUE,TRUE
0.8,4,2,5,57.8,7.2,5,2.2,TRUE,TRUE
0.8,4,2,6,57.8,6.4,4,2.4,TRUE,TRUE
0.8,4,3,1,57.8,9.4,9,0.4,TRUE,TRUE
0.8,4,3,2,57.8,8.6,8,0.6,TRUE,TRUE
0.8,4,3,3,57.8,7.8,7,0.8,TRUE,TRUE
0.8,4,3,4,57.8,7,6,1,TRUE,TRUE
0.8,4,3,5,57.8,6.2,5,1.2,TRUE,TRUE
0.8,4,3,6,57.8,5.4,4,1.4,TRUE,TRUE
0.8,4,4,1,57.8,8.4,9,-0.6,TRUE,FALSE
0.8,4,4,2,57.8,7.6,8,-0.4,TRUE,FALSE
0.8,4,4,3,57.8,6.8,7,-0.199999999999999,TRUE,FALSE
0.8,4,4,4,57.8,6,6,0,TRUE,TRUE
0.8,4,4,5,57.8,5.2,5,0.199999999999999,TRUE,TRUE
0.8,4,4,6,57.8,4.4,4,0.4,TRUE,TRUE
0.8,4,5,1,57.8,7.4,9,-1.6,TRUE,FALSE
0.8,4,5,2,57.8,6.6,8,-1.4,TRUE,FALSE
0.8,4,5,3,57.8,5.8,7,-1.2,TRUE,FALSE
0.8,4,5,4,57.8,5,6,-1,TRUE,FALSE
0.8,4,5,5,57.8,4.2,5,-0.8,TRUE,FALSE
0.8,4,5,6,57.8,3.4,4,-0.6,TRUE,FALSE
0.8,4,6,1,57.8,6.4,9,-2.6,TRUE,FALSE
0.8,4,6,2,57.8,5.6,8,-2.4,TRUE,FALSE
0.8,4,6,3,57.8,4.8,7,-2.2,TRUE,FALSE
0.8,4,6,4,57.8,4,6,-2,TRUE,FALSE
0.8,4,6,5,57.8,3.2,5,-1.8,TRUE,FALSE
0.8,4,6,6,57.8,2.4,4,-1.6,TRUE,FALSE
0.8,5,0,1,57,13.2,9,4.2,TRUE,TRUE
0.8,5,0,2,57,12.4,8,4.4,TRUE,TRUE
0.8,5,0,3,57,11.6,7,4.6,TRUE,TRUE
0.8,5,0,4,57,10.8,6,4.8,TRUE,TRUE
0.8,5,0,5,57,10,5,5,TRUE,TRUE
0.8,5,0,6,57,9.2,4,5.2,TRUE,TRUE
0.8,5,1,1,57,12.2,9,3.2,TRUE,TRUE
0.8,5,1,2,57,11.4,8,3.4,TRUE,TRUE
0.8,5,1,3,57,10.6,7,3.6,TRUE,TRUE
0.8,5,1,4,57,9.8,6,3.8,TRUE,TRUE
0.8,5,1,5,57,9,5,4,TRUE,TRUE
0.8,5,1,6,57,8.2,4,4.2,TRUE,TRUE
0.8,5,2,1,57,11.2,9,2.2,TRUE,TRUE
0.8,5,2,2,57,10.4,8,2.4,TRUE,TRUE
0.8,5,2,3,57,9.6,7,2.6,TRUE,TRUE
0.8,5,2,4,57,8.8,6,2.8,TRUE,TRUE
0.8,5,2,5,57,8,5,3,TRUE,TRUE
0.8,5,2,6,57,7.2,4,3.2,TRUE,TRUE
0.8,5,3,1,57,10.2,9,1.2,TRUE,TRUE
0.8,5,3,2,57,9.4,8,1.4,TRUE,TRUE
0.8,5,3,3,57,8.6,7,1.6,TRUE,TRUE
0.8,5,3,4,57,7.8,6,1.8,TRUE,TRUE
0.8,5,3,5,57,7,5,2,TRUE,TRUE
0.8,5,3,6,57,6.2,4,2.2,TRUE,TRUE
0.8,5,4,1,57,9.2,9,0.199999999999999,TRUE,TRUE
0.8,5,4,2,57,8.4,8,0.4,TRUE,TRUE
0.8,5,4,3,57,7.6,7,0.6,TRUE,TRUE
0.8,5,4,4,57,6.8,6,0.800000000000001,TRUE,TRUE
0.8,5,4,5,57,6,5,1,TRUE,TRUE
0.8,5,4,6,57,5.2,4,1.2,TRUE,TRUE
0.8,5,5,1,57,8.2,9,-0.800000000000001,TRUE,FALSE
0.8,5,5,2,57,7.4,8,-0.6,TRUE,FALSE
0.8,5,5,3,57,6.6,7,-0.399999999999999,TRUE,FALSE
0.8,5,5,4,57,5.8,6,-0.199999999999999,TRUE,FALSE
0.8,5,5,5,57,5,5,0,TRUE,TRUE
0.8,5,5,6,57,4.2,4,0.2,TRUE,TRUE
0.8,5,6,1,57,7.2,9,-1.8,TRUE,FALSE
0.8,5,6,2,57,6.4,8,-1.6,TRUE,FALSE
0.8,5,6,3,57,5.6,7,-1.4,TRUE,FALSE
0.8,5,6,4,57,4.8,6,-1.2,TRUE,FALSE
0.8,5,6,5,57,4,5,-1,TRUE,FALSE
0.8,5,6,6,57,3.2,4,-0.8,TRUE,FALSE
0.8,6,0,1,56.2,14,9,5,TRUE,TRUE
0.8,6,0,2,56.2,13.2,8,5.2,TRUE,TRUE
0.8,6,0,3,56.2,12.4,7,5.4,TRUE,TRUE
0.8,6,0,4,56.2,11.6,6,5.6,TRUE,TRUE
0.8,6,0,5,56.2,10.8,5,5.8,TRUE,TRUE
